,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,Time
49,0.8748901746142832,0.6971317903941496,0.5812467187069233,0.5171880575881136,0.5137748144908305,0.5063913708512425,0.4908409523568582,0.45939611615713444,0.40189281672705235,0.3117968689400981,0.20304501823886328,0.10415406567862269,1609.3486754929559,3258.3801221194317,4333.976293670986,4839.164785723482,4873.062023112989,4943.917873748475,5090.661102403576,5384.955145184376,5921.060174872747,6759.578042390266,7771.292930279124,10714.974090586178,12.373737373737374
50,0.8749475112392561,0.6972343156304894,0.581340968766243,0.5172554641576196,0.5139298014610881,0.5067392326368538,0.4914824236993113,0.4607085539422305,0.4036431536627197,0.31462251940247044,0.20500316381514677,0.10567967366635905,1608.6213273955666,3257.161124618286,4332.729421019571,4835.246366659306,4868.115493807355,4936.955966523742,5080.731728845197,5368.542642657217,5900.306499707425,6728.5525652351635,7747.988653292614,10641.525074386185,12.626262626262626
51,0.8749994607645211,0.697327211597155,0.5814268282364569,0.5173150334591711,0.5140776225304641,0.5070346527992582,0.49213493915486467,0.4617253233454266,0.4056945023042772,0.31648557201213595,0.20756549301596278,0.10697618274354313,1607.9624337350192,3256.057468422582,4331.5977759810685,4831.706573684259,4863.56933527863,4930.834555556284,5071.080520968441,5355.278688132812,5877.197945651083,6706.920445434283,7719.583521717982,10574.656552436125,12.878787878787879
52,0.8750465440974418,0.6974115224798262,0.5815045042482881,0.5173709926149964,0.5142056596265443,0.5073258291778827,0.4926653950899941,0.46284079979952525,0.40714616825058597,0.3189560952213033,0.20922528730663786,0.10832275363444027,1607.3652920888517,3255.0567725671294,4330.575391420044,4828.483940918873,4859.503065406975,4925.072579340425,5062.9021077748785,5341.465029708926,5860.0411308979765,6680.074563879338,7699.996320106269,10511.738992784436,13.131313131313131
53,0.8750892529895036,0.6974880366837798,0.5815751523182464,0.5174216010639983,0.5143237061841817,0.5075870881467371,0.4931639534323682,0.4638239430777298,0.40857591569083324,0.32108057709378696,0.21092529042003424,0.10955289405670328,1606.8236991671467,3254.149326274677,4329.647982281002,4825.56140529518,4855.798533159727,4919.874894929967,5055.326474828506,5329.206649139286,5843.438785644522,6656.8133285596705,7680.438888504518,10453.799907021428,13.383838383838384
54,0.8751280211351726,0.6975574952958887,0.5816395730314401,0.5174666556590165,0.5144352783386871,0.5078129940432773,0.4936574452134386,0.4646210725307347,0.4101330959553314,0.32262644431376625,0.21291640792792785,0.11062590049027439,1606.332157290093,3253.326122696597,4328.8049691135975,4822.914429793979,4852.397274363201,4915.262936298855,5048.07424499156,5318.968156729666,5825.970482935471,6639.254971766087,7658.5434039510355,10400.871451861178,13.636363636363637
55,0.8751632197999232,0.697620655314502,0.5816978767378405,0.5175094061521643,0.5145307266102688,0.5080395062679899,0.49404841998955856,0.4655175936115631,0.4111788324196987,0.3247203330619505,0.21410933198238422,0.11174580424376256,1605.8858840957364,3252.578241978851,4328.042534454551,4820.497623051479,4849.361774693905,4910.879208045208,5042.020910809928,5308.07392426346,5813.528427796368,6616.918581444806,7644.373858218046,10351.005574864248,13.88888888888889
56,0.8751952188146523,0.6976779916991814,0.5817515007056168,0.5175452336898062,0.514629599591972,0.5082089370618289,0.49451735202512914,0.46603380287282004,0.4128526685179078,0.32543028323850637,0.2164173810581552,0.11256815561300192,1605.480291804965,3251.8995817935,4327.344873617907,4818.321764156528,4846.495151035503,4907.233157426271,5035.469715441164,5300.945168385822,5795.518045761635,6607.687964705127,7620.156131564513,10306.759172600692,14.141414141414142
57,0.8752242886953379,0.6977302661341045,0.5817995432212004,0.5175823303830169,0.5147033620726451,0.5084161229540859,0.49479093083644043,0.4669321866849953,0.41339772417397885,0.32778814935279504,0.21688342788871395,0.11364030765663781,1605.1117654812983,3251.2815685470405,4326.718147464286,4816.312319954036,4844.033997951908,4903.4291268997595,5030.931105643083,5290.489018039348,5788.2045440719585,6583.422948184946,7613.28129636314,10263.416837092387,14.393939393939394
58,0.8752507508295088,0.6977777323719795,0.5818440073091186,0.5176122552260654,0.5147853398511361,0.5085591800147814,0.49517827514987134,0.4673811564461753,0.4147716505813201,0.3284650724822322,0.21878814426802295,0.11436541173811023,1604.7764200498825,3250.7204921220577,4326.141826632343,4814.510184283767,4841.662195639836,4900.38888743627,5025.521285183008,5284.394424055177,5773.413255810696,6574.966322764405,7593.303000469094,10225.636738849447,14.646464646464647
59,0.8752748163763102,0.6978210431536934,0.581883926747323,0.5176429532558631,0.5148476495673933,0.5087296038350201,0.49541576423063766,0.46811101395496224,0.41529237635962296,0.33035966990367466,0.21930044719850064,0.11526863094475975,1604.4713982609235,3250.2090926427204,4325.623128397997,4812.846163160954,4839.614172704776,4897.251717232643,5021.665205570074,5275.871621277717,5766.720766941148,6555.4188288157375,7586.449451827872,10188.915094165048,14.8989898989899
60,0.8752967431516399,0.697860414580184,0.5819208490295392,0.5176680361936206,0.5149155107476358,0.5088510659115711,0.4957343850567093,0.4685051789198069,0.41641176930981444,0.33100920237712966,0.22085253424027496,0.11590694900640408,1604.193577439396,3249.7442791783974,4325.146150896452,4811.3503161773815,4837.649937238275,4894.7070711933,5017.206903933089,5270.620245235274,5754.646718673504,6547.596937219946,7570.147074411025,10156.685933384968,15.151515151515152
61,0.8753167124988345,0.69789631773298,0.581954371996046,0.517691810479507,0.5149743184206419,0.5089722969315059,0.49599600072115374,0.46894799642184654,0.4172482054656853,0.33193502245028783,0.22196454096811236,0.11655817977031488,1603.9405609604387,3249.3207136918068,4324.71323723645,4809.981139995215,4835.887833356335,4892.292040826987,5013.412074495171,5265.061726747265,5745.349614159204,6537.376435766062,7558.099402895014,10126.497562976487,15.404040404040405
62,0.8753349087536558,0.6979290625637801,0.5819848791265646,0.5177139780613808,0.5150264381541398,0.5090883273126118,0.4962207312408067,0.4693948265907211,0.41792564341778626,0.3329473344939696,0.22283183648727692,0.11718958194998769,1603.7100193079318,3248.9346501518326,4324.319593383104,4808.729744995307,4834.295346580227,4890.040529427623,5010.081535987492,5259.596315204336,5737.665482365531,6526.501612316033,7548.478149573263,10098.451456963221,15.656565656565657
63,0.875351499600806,0.6979589205000915,0.5820127697213106,0.5177339934165982,0.5150750133094325,0.5091917550857115,0.4964346163273113,0.46978202570272787,0.4185945887748445,0.33379190358912714,0.22372282689491904,0.11775804051692677,1603.49984068271,3248.5827885949657,4323.960409335735,4807.589957090904,4832.834143893796,4888.010043507907,5006.9625639643145,5254.801814918759,5730.185685668186,6517.315858293,7538.779499755108,10072.752672611101,15.90909090909091
64,0.8753666251297605,0.6979861982019916,0.5820380103615769,0.517753549023032,0.5151148286312315,0.5093006259989807,0.4965888411605636,0.4702480073531911,0.41895339142104526,0.3350095756907415,0.22410707631105214,0.11836468068007593,1603.3082110362307,3248.2615826855535,4323.635003350136,4806.541355814331,4831.54172359578,4886.024421478743,5004.497075068338,5249.3839321307105,5725.695439717663,6504.791560385302,7533.908492388465,10048.423349867682,16.161616161616163
65,0.8753804382231593,0.6980110293937771,0.5820614891839345,0.5177690622835293,0.5151599033086294,0.5093733970524174,0.4968080850282869,0.470466000040525,0.4197650331012466,0.33530202610740906,0.22528108594865515,0.11877340881484266,1603.133277619477,3247.969157806275,4323.334251519143,4805.6003060307,4830.2842948125735,4884.458088516461,5001.520629044091,5246.362294202854,5717.109510230806,6500.95615258802,7521.831097077486,10027.270674354197,16.414141414141415
66,0.8753930335638843,0.6980337673684684,0.5820825079295072,0.5177856403828188,0.515192400850211,0.5094671237263255,0.4969305437136777,0.4708765725096687,0.42002750612986345,0.3364013093381893,0.22554049953336464,0.1193024962669335,1602.9737212387295,3247.701670531039,4323.063831064149,4804.724844408445,4829.214085631188,4882.776895337836,4999.523888780558,5241.643333286532,5713.7092796644565,6489.738875795071,7518.340191312619,10006.562720244472,16.666666666666668
67,0.8754045525476007,0.6980544307592284,0.5821023786539471,0.5177971319081222,0.5152355594172935,0.5095114652999778,0.49716252102220737,0.47093233196581186,0.42100652454526094,0.33614948754607804,0.22702736760014297,0.11955974418093096,1602.827895826399,3247.4584319035653,4322.810860114945,4803.95019707841,4828.1163263596445,4881.62250515418,4996.587973025059,5240.293964663095,5703.750017263266,6491.140093354042,7503.563610372817,9989.404250874812,16.91919191919192
68,0.875415045654117,0.6980734550011319,0.58211959617397,0.5178128882007912,0.5152559329890177,0.5096111758977648,0.49720452030870216,0.47143953294465457,0.42085381653108345,0.3377135581580004,0.22662396131362944,0.12012586787017107,1602.6949423993947,3247.234946078553,4322.588651949981,4803.206879999417,4827.284259262744,4880.022301595901,4995.480724222732,5234.831969682952,5704.361730276439,6475.785407978548,7506.401896369127,9970.92918981429,17.171717171717173
69,0.8754246551577253,0.6980907149483668,0.5821361427836332,0.517822859143477,0.515290822058639,0.509652420119086,0.49738740741823934,0.4715185876134673,0.42160196266061656,0.3376324242523237,0.22775387755352738,0.12036958650800815,1602.5732970835845,3247.031951272494,4322.37824723419,4802.557757028693,4826.378490974428,4879.020351356059,4993.130649506701,5233.405568452918,5696.690655909949,6475.760489879662,7495.101487520999,9956.2187330665,17.424242424242426
70,0.8754334150194882,0.6981066092152304,0.5821505226503496,0.5178361512940409,0.5153075908385021,0.5097369091402881,0.4974204946596935,0.47194988547868405,0.42146338026095165,0.338967976529152,0.22740016160375207,0.1208528013719329,1602.4623152250915,3246.8453785670526,4322.1929949881105,4801.9361009466975,4825.686062422089,4877.673296955625,4992.225180995262,5228.773674744355,5697.305479132225,6462.667079521078,7497.630130987933,9940.573443277039,17.67676767676768
71,0.8754414452444151,0.6981210188470257,0.5821644652831593,0.5178439618202253,0.5153388182569837,0.5097655294374577,0.49759127239349155,0.4719713427100922,0.42219781575705534,0.3387254119532384,0.22852683441914118,0.12102811708832882,1602.360686496413,3246.6759858670243,4322.016389083502,4801.397251122921,4824.910894000839,4876.890420098315,4990.095820154772,5227.996269556749,5689.883520683934,6464.268472431166,7486.497185495812,9928.403522407923,17.92929292929293
72,0.8754487773645362,0.6981342519177265,0.5821768700803134,0.5178530631196099,0.5153603222387869,0.5098135639860631,0.4976849178930422,0.4721581898465692,0.4224859085657789,0.3391607738792199,0.22891278781225485,0.12131081806976653,1602.2678515495138,3246.520611345208,4321.858211396853,4800.891201896178,4824.265240590005,4875.973084342578,4988.7281486730835,5225.735411870768,5686.653096510546,6459.639880401787,7482.292151544293,9916.225050411877,18.181818181818183
73,0.8754554830747984,0.6981463565516735,0.5821882240608462,0.5178613860599292,0.5153800626923264,0.5098574492480338,0.4977712291949017,0.47232867234800396,0.4227536216197454,0.33955600871604125,0.2292723384550704,0.12156989800792425,1602.182952253094,3246.3785285741224,4321.713563960414,4800.4283610264565,4823.674129229853,4875.134659905158,4987.471353730747,5223.671734038512,5683.659822353072,6455.434458205059,7478.386125342562,9905.043110617185,18.434343434343436
74,0.8754616202165604,0.6981574153969976,0.5821987199256251,0.5178684406135953,0.5154002146149196,0.5098913646146778,0.4978684105755522,0.47243697452906097,0.42310853839379653,0.3397309691427297,0.22979003886340743,0.12177385187137167,1602.1052686219539,3246.2487180400594,4321.5803147824345,4800.008726891807,4823.114705794243,4874.425244327069,4986.153001731425,5222.225971675556,5679.901872857893,6453.318075596344,7473.06298695623,9895.052898653557,18.68686868686869
75,0.8754672279595098,0.6981675757522124,0.5822080717886939,0.5178763181258217,0.5154135434626004,0.5099381269109684,0.4979125362820248,0.4726556924357159,0.42316192030474087,0.3403591817910741,0.2298017774692846,0.12204755246553835,1602.0342553077228,3246.129585701229,4321.460802660604,4799.615100659148,4822.648588760196,4873.631183024503,4985.361866439542,5219.794319372329,5678.97986790932,6447.041308861367,7472.476373913601,9885.167406529497,18.93939393939394
76,0.8754723687565494,0.6981768275200725,0.5822169409493456,0.5178818452381994,0.5154318811098646,0.5099622954931474,0.4980065654873907,0.4727140963807108,0.42353489299554076,0.34037988100826877,0.230365233622837,0.12219696390511685,1601.9691982419345,3246.0210157535575,4321.3486134634195,4799.266267669032,4822.167137347446,4873.07633443814,4984.140998303231,5218.8834182021665,5675.131021325229,6446.436397364768,7466.814892152701,9876.928249680568,19.191919191919194
77,0.8754770622227512,0.6981853609003617,0.5822246543640237,0.5178891607920346,0.5154405387313694,0.5100093185739782,0.49802161127465794,0.47295609843389547,0.42344662365937685,0.34113641913684245,0.2301510784617159,0.1224704158517109,1601.9097504395113,3245.921057911643,4321.249732367619,4798.931655109404,4821.799172959338,4872.338925311358,4983.681572852526,5216.3018194270435,5675.592247866404,6439.043665905294,7468.40123501639,9868.242743142082,19.444444444444446
78,0.8754813746004964,0.6981930901434661,0.5822322557964928,0.5178929067428576,0.5154591702917874,0.5100197593786769,0.4981287305081367,0.47293090161954515,0.4239303478905385,0.34086452584944366,0.23091319267954452,0.12254368456239753,1601.8552025594365,3245.8303333929675,4321.15424967375,4798.645329600272,4821.366587837118,4871.96458582064,4982.396330421183,5216.226153667991,5670.780173170724,6441.219277407796,7460.969128654851,9861.729187959872,19.6969696969697
79,0.8754853063746141,0.6982002572582549,0.5822386478010527,0.5178994823963885,0.5154648863223605,0.5100640225773188,0.49812801952944685,0.47317004867054063,0.42377639280325097,0.3416387507016914,0.23059756916674917,0.12279954906011001,1601.8053952521993,3245.7464456293337,4321.072131494749,4798.361827075027,4821.071974315647,4871.301885513121,4982.134826093588,5213.725960573794,5671.9085968235,6433.724102364442,7463.561532536423,9854.199518223208,19.94949494949495
80,0.8754889295246386,0.6982067001929827,0.5822452785444526,0.5179012453938419,0.5154855358821427,0.5100575869094167,0.49826135759210616,0.4730345864132624,0.42444565725495365,0.3409646778036688,0.2316798473779863,0.12277975795039349,1601.7596017444216,3245.670752049121,4320.989759503002,4798.131069829149,4820.664344540854,4871.128166928029,4980.654159134065,5214.722744694396,5665.429230013703,6439.685132782892,7453.220180494496,9849.379109715464,20.202020202020204
81,0.8754922184116323,0.69821275940534,0.5822503458565464,0.5179084043759308,0.515484431048706,0.510112775462065,0.49820955448990334,0.47337099289383644,0.4240062595567661,0.34214351496344647,0.2308941720241138,0.1230926106159829,1601.7179013599275,3245.5999720336067,4320.923671394686,4797.882137592042,4820.470029463083,4870.405864011752,4980.90933712051,5211.366696947026,5669.252855502922,6428.489500876344,7460.225501084008,9842.235209368362,20.454545454545457
82,0.8754952587815071,0.6982181615396928,0.5822559391196871,0.5179097420422568,0.5155022993274883,0.5101058446473297,0.4983259599001333,0.4732459072848627,0.42459394069851353,0.3415338819187248,0.23184845772390977,0.12306851095751067,1601.6794793990848,3245.536517686478,4320.85433668692,4797.689492276537,4820.123217252843,4870.274313130599,4979.625178444239,5212.309169322874,5663.574264191962,6433.899894368099,7451.12058739514,9838.23510241778,20.70707070707071
83,0.8754980165551604,0.6982232581053265,0.5822601247113448,0.5179161363927056,0.5155000115874796,0.5101563292179747,0.498270789907896,0.4735591623887051,0.42415494603100296,0.34264388882264546,0.23107097578154842,0.12335408780471906,1601.6445055100883,3245.4770283122457,4320.799542147976,4797.477971332245,4819.972343853269,4869.629780513889,4979.9477879853885,5209.206057171217,5667.4346489914,6423.385335997895,7458.095265322901,9832.035057653893,20.959595959595962
84,0.8755005711629045,0.6982277787477426,0.5822649142349098,0.5179167576201951,0.5155168491542279,0.5101450581902023,0.49838438943152946,0.47341335488251796,0.42474289822415645,0.34197317412848033,0.23203072292711555,0.12330463344597296,1601.612236038634,3245.4239083347275,4320.740505767927,4797.31966430972,4819.664820805122,4869.56969597216,4978.722769690205,5210.375656065903,5661.790568565635,6429.401270103256,7448.9811382209355,9828.90592328567,21.212121212121215
85,0.875502896933413,0.6982320022394778,0.5822687910307365,0.5179201587656098,0.5155220852849035,0.5101657780314456,0.49840002315072746,0.4735129230745414,0.4247492653320757,0.34226709107987124,0.23201030677791243,0.12342734571975977,1601.5827901195116,3245.374488476501,4320.691172716839,4797.155374987072,4819.474165529932,4869.228382407675,4978.419777953645,5209.285667037629,5661.555284207048,6426.489731764735,7448.973736436987,9824.652423450616,21.464646464646467
86,0.8755050362949336,0.6982358319280231,0.5822726112467493,0.5179218123584808,0.5155321445373239,0.510168683437289,0.4984598726290237,0.47348392155028035,0.4250303576199573,0.3420686016002196,0.23245455749295413,0.12345376408787936,1601.5557405997768,3245.329581945624,4320.643497123646,4797.014720915727,4819.252399106403,4869.06389000942,4977.720420855376,5209.401640867846,5658.787459480238,6428.159684954162,7444.674215761015,9821.454630645505,21.71717171717172
87,0.8755069847255752,0.6982394084979097,0.5822756877578896,0.5179256558777245,0.5155329582172753,0.5101969301996688,0.49844208737443946,0.47364903925456714,0.4248480628656635,0.34263387441020743,0.2321242765623624,0.1236158266994745,1601.5310494380653,3245.2878123726296,4320.603752520881,4796.870065068647,4819.124318232804,4868.677243677193,4977.752371234244,5207.730723303005,5660.329816909889,6422.761933904844,7447.571723506149,9817.388574589968,21.969696969696972
88,0.8755087782805205,0.6982426446854225,0.5822787729461764,0.5179277187680393,0.5155389765460784,0.5102067898731903,0.4984713789185203,0.47368017497072307,0.4249568954205124,0.3426837849418016,0.23228409504922928,0.12367825120675591,1601.5083562196853,3245.249919703318,4320.564873417563,4796.747399729756,4818.959809688018,4868.4706896971375,4977.359313076743,5207.313669472551,5659.185132366399,6422.155974412404,7445.938579928701,9814.365370920996,22.222222222222225
89,0.8755104167583191,0.6982456388304289,0.5822814205010387,0.5179305990307449,0.5155409255080213,0.5102266873805754,0.49846743815475214,0.47379006123712286,0.42486974218349494,0.3430460884330307,0.2321190637682925,0.1237937692488146,1601.4876010991252,3245.2149321772526,4320.530917006316,4796.628283304197,4818.840944852331,4868.181258018679,4977.284292955235,5206.17725508678,5659.86902014659,6418.6653180268995,7447.330286525883,9811.11324376665,22.474747474747478
90,0.8755119250377553,0.6982483477790522,0.5822840729857783,0.5179320035532499,0.5155471842310761,0.5102313832476661,0.4985024648417056,0.4737893655220793,0.4250248100554325,0.34298246839987895,0.23235710420154865,0.12382668359076869,1601.468525293974,3245.183193071699,4320.497705721161,4796.527475620439,4818.692021609186,4868.04085054155,4976.857614003341,5206.075889446177,5658.317353670901,6419.135020700805,7444.996070855164,9808.728904579022,22.72727272727273
91,0.875513314373304,0.6982507944527466,0.5822867387805558,0.5179320103924048,0.515557537666265,0.510221659182249,0.49857430106143114,0.4736835968332483,0.4254050324917233,0.34251577888204726,0.23298146160502914,0.12378178146862008,1601.4509851157993,3245.154438962566,4320.465094480291,4796.443735594922,4818.514243745005,4868.041505071009,4976.098482193247,5206.957671469759,5654.687511311,6423.352250098624,7439.090321815237,9807.158379305083,22.979797979797983
92,0.8755145689887377,0.6982531389485342,0.5822885358885324,0.5179355686208157,0.5155542325628536,0.510251629459297,0.49852983084739505,0.47387789946142983,0.4250896038433948,0.34322087335727086,0.23243162801973047,0.12394943765183256,1601.435060661722,3245.127141143901,4320.441200054866,4796.342904968826,4818.465674014967,4867.6835889725035,4976.424599596619,5205.065739887774,5657.516659949706,6416.7132925932965,7444.082076456625,9804.000935827868,23.232323232323235
93,0.8755157383713702,0.6982551861630497,0.5822908367944247,0.5179352494654803,0.5155641160183972,0.5102399200057139,0.49860035509547485,0.47376250881538956,0.42546925266533375,0.342724893899695,0.2330606812043878,0.12389248207692528,1601.4203058521225,3245.1030623097913,4320.413240092662,4796.27471631246,4818.30569550521,4867.716758865755,4975.692589721589,5206.052529217311,5653.908833410264,6421.2197562863,7438.151426000785,9802.836929865574,23.484848484848488
94,0.8755167887928301,0.6982571794912174,0.582292206275412,0.5179390210657191,0.5155585346611116,0.510273610444649,0.4985388259411143,0.4739894404283185,0.4250593729059298,0.34356529557947996,0.23235265913421385,0.1240793508173667,1601.4069546053388,3245.079910368067,4320.394471264009,4796.1846604067605,4818.28992503301,4867.337559211245,4976.190438942521,5203.872560136543,5657.629041843924,6413.342310476787,7444.6270633984805,9799.802266672154,23.73737373737374
95,0.8755177754398396,0.6982588820704784,0.5822942608688719,0.5179380966235352,0.515569209197902,0.5102566144394635,0.498618485736372,0.47383891193581784,0.42550078606481573,0.34294043700793647,0.23308761130536687,0.12399314464376487,1601.3945217321295,3245.0598414667525,4320.369857490623,4796.131773752722,4818.134283054951,4867.431388593174,4975.386348165904,5205.198356086342,5653.462510218814,6419.05859372803,7437.730082124839,9799.13695824498,23.989898989898993
96,0.8755186586499349,0.6982605583012593,0.5822954127667628,0.5179412696379416,0.515564521981537,0.5102849354298268,0.4985668051027306,0.4740292725392928,0.4251566749542045,0.343646342618108,0.2324927422402136,0.12415054560585481,1601.3832960696586,3245.0403755117945,4320.3540786774565,4796.056034907606,4818.120970160936,4867.112618201474,4975.804456828632,5203.369567415516,5656.585704032854,6412.4418025659625,7443.170804491262,9796.58172339858,24.242424242424242
97,0.8755194903084625,0.6982619798247196,0.5822972073048227,0.5179401288607159,0.5155748045320199,0.5102666716867998,0.498644997214526,0.4738732069412652,0.42559491480113526,0.3430063488550154,0.23322471711650514,0.12405691931439031,1601.3728252531882,3245.0235958388657,4320.332766631426,4796.014018302868,4817.978412420803,4867.22814179087,4975.024495053558,5204.757809124505,5652.460331005856,6418.310823343229,7436.314528535604,9796.194341140335,24.494949494949495
98,0.8755202330258136,0.6982633900819654,0.5822981735082073,0.5179428128686899,0.5155708123496775,0.5102906692633302,0.49860117973051005,0.4740346523427454,0.42530379406578583,0.3436036221924221,0.23272097934698924,0.12418966709375635,1601.3633850956337,3245.007221726,4320.319524948294,4795.9502172234415,4817.9676660781015,4866.958402980536,4975.379410581901,5203.207273998917,5655.102932988773,6412.7126829451545,7440.922225212505,9794.041462856792,24.747474747474747
99,0.8755209269139267,0.6982646156917682,0.582299492611539,0.5179429002414403,0.5155756941880617,0.5102867286723947,0.4986344182930862,0.4739885830738883,0.4254769794822256,0.343397673476742,0.23300751258079064,0.12417265447486656,1601.3546239788561,3244.9928326073377,4320.303367938422,4795.907782446598,4817.881437928154,4866.95027419782,4975.024732275631,5203.58507007598,5653.445069440689,6414.5674134784185,7438.2073292873565,9793.207190953106,25.0
