,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,Time
0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0
1,0.4934644930754815,0.24961255628024487,0.2395539687942384,0.3961752087520796,0.3261844570022287,0.24092322492101081,0.1537771982354218,0.06985943109287143,0.02534641509169308,0.007917896825584242,0.002832475735049628,0.001159651058914487,0.5050505050505051
2,0.58872162835305,0.3959437369573985,0.3605160082798819,0.44931081593907557,0.41646202611865385,0.34998296528713596,0.1836924082422141,0.04694473003047721,0.008308934414278702,0.001482346968626263,0.0002666004596404946,4.737281196199437e-05,1.0101010101010102
3,0.6357471254635197,0.4890474398991807,0.44097976610927364,0.47536810247908207,0.45519038515799404,0.40941954496867644,0.28674967857740236,0.08913877184598182,0.015357542854637118,0.0026522005462979873,0.0004502283302556827,7.110071899557165e-05,1.5151515151515151
4,0.663597814147648,0.5469791376972811,0.49243905343777955,0.4913414963710527,0.4787399154464134,0.45052188225387285,0.37845995511718616,0.1906274285765481,0.045951251521172964,0.007758808111034159,0.0012952542747291078,0.00019323194552744313,2.0202020202020203
5,0.6823855572524031,0.5806308586185891,0.5249549562032491,0.5014536611103814,0.49381995379393606,0.4773901069957574,0.4360212189532242,0.32665686802422816,0.1166754310249532,0.01996142103287924,0.0033388822590450142,0.0005074874158603273,2.5252525252525255
6,0.6948558835156436,0.6005311379132607,0.5437406122124492,0.5076120473763936,0.5031669965336403,0.49382042189936004,0.4712073474656287,0.4113558105415931,0.2501740806819765,0.06725365506449918,0.011267977114306492,0.0017220921152915998,3.0303030303030303
7,0.7026173485686326,0.6124600765100612,0.5541382992291376,0.5112303366326711,0.5087021571680043,0.5034840234797556,0.49119182718364285,0.4593681255589006,0.3753830196966105,0.16985532645126744,0.03648075791940878,0.0053445122795281325,3.5353535353535355
8,0.7071907710922146,0.6193797275931032,0.5599602861234679,0.5131847594641796,0.5119716174116432,0.5091240006462887,0.5024838798563098,0.4856469888975816,0.4400594529506497,0.3157567623013481,0.09926635006526922,0.015157341045317501,4.040404040404041
9,0.7098276543814264,0.6233454760054252,0.5632526041688053,0.5142498881418274,0.5136455529200965,0.5123261744615542,0.5087484900637299,0.499683887064406,0.47524238671702734,0.40566322754261247,0.20916960550647892,0.043325757354307035,4.545454545454546
10,0.7113352030097732,0.6256070958907716,0.5651187935219528,0.5148393699542443,0.5145299768156001,0.5138885936153296,0.5121845737731487,0.507118033754002,0.4929221108664336,0.4503511034793203,0.32090467308227294,0.08438341352120296,5.050505050505051
11,0.7121938639561511,0.6268936848785605,0.566176979064641,0.5151681683057033,0.5150049969109982,0.5146839088153435,0.5138431383070607,0.5110352390619887,0.5022828389715005,0.4746003974024996,0.384715123307843,0.1364262821756038,5.555555555555556
12,0.712681973977161,0.6276245471103702,0.5667768994096486,0.5153526744529036,0.5152626667446002,0.5150991092736792,0.5146103612387373,0.5132129630666644,0.5068889160094916,0.48801376863139073,0.4168951980913686,0.18297196326647933,6.0606060606060606
13,0.7129591154116599,0.6280393322654003,0.5671169711650429,0.5154561424388748,0.5154072594420753,0.5153102164222882,0.5150557356217554,0.5140580042873069,0.5098040684494591,0.4936731144424989,0.4342016410307306,0.21825774688237276,6.565656565656566
14,0.7131163523841871,0.6282746090567258,0.5673096539009073,0.5155149381625197,0.5154852919509438,0.5154330916138058,0.5152397546985554,0.514579749439463,0.51094089951634,0.4975762084052222,0.44385650632140516,0.24240232447955695,7.070707070707071
15,0.7132055225311266,0.6284079906768704,0.5674189008012156,0.5155475557136276,0.5155314764008799,0.5154903398181206,0.51536838219768,0.5147428141833971,0.5118665681901032,0.499247423914124,0.4507060528927822,0.2580931780689561,7.575757575757576
16,0.7132560671783044,0.628483604736867,0.5674807310901162,0.5155665271758391,0.5155549345276775,0.5155312938274582,0.5154125957193101,0.5149381728370731,0.5121781153580083,0.5007880480343059,0.4539217463509738,0.2685834320883075,8.080808080808081
17,0.7132847177616404,0.6285264412370801,0.5675158304226924,0.5155767022925615,0.5155707802050171,0.5155449533404657,0.515465510704064,0.51494893087069,0.512576868695408,0.5011323274643719,0.456464914197909,0.2752035966438261,8.585858585858587
18,0.7133009501235181,0.6285507230219861,0.5675356726229648,0.515582828422022,0.5155780673465914,0.5155589328400006,0.515477816289245,0.515015855918792,0.5126695896000075,0.5016691103340518,0.4575170611270231,0.27951716482419064,9.090909090909092
19,0.7133101504203991,0.6285644743939761,0.5675469518890426,0.5155859980191996,0.5155835793529725,0.5155616107310942,0.5154991323959173,0.5150096786584397,0.5128208154186887,0.5017486794966817,0.45857855689774024,0.2821216250861607,9.595959595959597
20,0.7133257733540099,0.6284686582030956,0.5652450806870221,0.4806947389522866,0.5088950070017051,0.5137404298787448,0.515826711365143,0.515029284429779,0.5128697685685507,0.5018956887955632,0.4590535422072082,0.2838059650803436,10.101010101010102
21,0.710272294696817,0.6185965597993413,0.5349310841885362,0.4246042723801802,0.4398991656065623,0.4589349240513828,0.47823938455271087,0.49279337976585613,0.501181238001531,0.4966916577361167,0.4567979041649771,0.28438445196752155,10.606060606060607
22,0.7035765578938392,0.6055609735845557,0.5171679346876826,0.41469556874264624,0.4200201526643577,0.42820592861120815,0.4395138242075797,0.4522545144311609,0.46439748127335717,0.46706910255068534,0.43637145791881476,0.2733143458208486,11.111111111111112
23,0.6983679972309441,0.5974017999980048,0.5065258886248768,0.41062509666683156,0.41287660466860754,0.41642635036654857,0.4215043009758551,0.4283096499069061,0.4349083963211253,0.435661582439921,0.4040305443110026,0.24169976401889134,11.616161616161618
24,0.6950862752427491,0.5921797984422245,0.5005649452154338,0.4085405671929786,0.40960245193048894,0.41128253664147996,0.41349458299501113,0.4167318008841015,0.41857816205330856,0.41452997948500714,0.37479933714880315,0.20189587618781643,12.121212121212121
25,0.6930071858638658,0.5889506807674383,0.49723139376825715,0.407430580605348,0.40798589974255484,0.4087432631413285,0.40985949782354825,0.4108097765604939,0.4106196199738833,0.4008452227379761,0.35428371822048593,0.16519216924953137,12.626262626262626
26,0.6917520231902023,0.5870295838840718,0.4953100630672389,0.40681845639457065,0.40710914129774695,0.40748466062432503,0.4079406047464832,0.40799228008174593,0.4059120355709328,0.39264280620955383,0.3350746221435667,0.1381737112365409,13.131313131313131
27,0.6910097526313979,0.5858999185448526,0.4941937181450013,0.40647070529037016,0.4066191530484996,0.40681505146746766,0.4068884694909759,0.4064958286726422,0.40291257034443306,0.3872042244834297,0.31980485616467547,0.11857011007422169,13.636363636363637
28,0.6905742669980015,0.5852386316953063,0.49354353943781576,0.4062699928357893,0.4063409427242019,0.4064376483764986,0.4063004147448424,0.4056184628959085,0.40107251090794843,0.3833977857295944,0.30719822736036223,0.10485839065071664,14.141414141414142
29,0.6903196068444932,0.5848522400636008,0.49316474072635974,0.40615186658015684,0.406186467076432,0.40620378146787234,0.4059977426806641,0.4050003887763506,0.4000321072004642,0.38041372200565543,0.2981746351128033,0.0949101561467643,14.646464646464647
30,0.6901708924893343,0.5846266612364157,0.49294393290777644,0.4060822367767431,0.40609963521396014,0.4060582724267675,0.4058366390912014,0.4045631791664597,0.3993666240303641,0.3778505971404836,0.2899791863910116,0.08842632228743527,15.151515151515152
31,0.6900840891929881,0.584495026943488,0.4928150378721442,0.40604202297315334,0.40604703239135864,0.40597616372735373,0.40572386919904796,0.4042938027286853,0.39879495595101155,0.375955900439775,0.2835582669088373,0.08369137434132626,15.656565656565657
32,0.6900334184248844,0.5844182450305087,0.4927395362519959,0.4060202707956465,0.4060091629110917,0.40594544134921207,0.4056046035539894,0.4042138000488479,0.39815633639339915,0.37493565326465395,0.278090113597693,0.08033513466211135,16.161616161616163
33,0.6900038415472999,0.5843734224968624,0.49269542355298435,0.4060075578188778,0.4059864586632661,0.40592683009935226,0.4055280161250462,0.40415306429124653,0.3977092201207905,0.374144277004469,0.27406044476399294,0.07780500547320468,16.666666666666668
34,0.6899865821520794,0.5843472047850228,0.4926698752689973,0.4059984060981356,0.40597920742867655,0.40589727087324995,0.4055228458707934,0.40400771896456183,0.3976006210585262,0.373168424762168,0.2716995821717425,0.07572342102347783,17.171717171717173
35,0.689976491078758,0.5843319007673621,0.4926547943878858,0.40599390755988024,0.4059714045641522,0.4058887359589137,0.4054939110399231,0.4039646070100499,0.39739635648317284,0.3726602391241961,0.2695023161202411,0.07431589876850467,17.67676767676768
36,0.6899705963120767,0.5843229275745627,0.4926460864639116,0.40599035550335183,0.40597004646030416,0.40587371189729293,0.40549823821652736,0.40387957977172945,0.3973578405478621,0.37209628477584417,0.2683451278898268,0.07309751273200521,18.181818181818183
37,0.6899671391173762,0.5843176928833431,0.49264084194588137,0.4059891807077834,0.4059656216514627,0.40587454780974486,0.4054743284975833,0.4038822373380515,0.3971962369073237,0.37194204807509523,0.26699580767512093,0.07235503846234398,18.68686868686869
38,0.6899651153424495,0.5843146142206205,0.49263781253594535,0.4059881008280951,0.4059643739985675,0.40587069804853937,0.4054695482895465,0.4038564532618334,0.3971359337019387,0.3716846577896011,0.2659083244200762,0.071875769388593,19.191919191919194
39,0.6899639280847701,0.5843128026860797,0.4926360451929713,0.4059873275265614,0.40596407513783944,0.405866645028371,0.40546985431144816,0.40382352979819464,0.3971153915926102,0.3713279579564322,0.2654286421947552,0.07136440180939514,19.6969696969697
40,0.6899632286596586,0.5843117390445735,0.49263497752877294,0.40598701518223984,0.40596319257010827,0.4058660405412585,0.4054624206191292,0.40382004325134246,0.3970180622575883,0.3712916304408611,0.264062378100754,0.07132619570955198,20.202020202020204
41,0.6899628162350846,0.58431110860374,0.49263435134713834,0.405986740331166,0.4059629612922997,0.40586409722412775,0.405462139246036,0.4037956637619448,0.3970208380377969,0.37096761236622855,0.26413263332639947,0.07084233619398345,20.70707070707071
42,0.6899625712326773,0.5843107344337432,0.4926339669426479,0.40598662611007785,0.40596249246813015,0.40586389750206214,0.40545682509422143,0.40379582426582894,0.3969457697883408,0.37098428003696277,0.2630680439521164,0.07088177784774986,21.212121212121215
43,0.6899624248698895,0.5843105094143113,0.4926337361585482,0.40598652386867373,0.40596229781002074,0.4058631300064204,0.40545508091543386,0.40378611793483493,0.3969235140859511,0.37085810286244136,0.26276635658398256,0.07069766175493318,21.71717171717172
44,0.6899623364917257,0.5843103728899116,0.49263359337043566,0.405986457313812,0.4059621431616245,0.4058625867581502,0.4054534663717834,0.4037791653906352,0.3969020430533805,0.37076838764891573,0.26247144536358463,0.0705678125205668,22.222222222222225
45,0.6899622824413318,0.5843102889570656,0.4926335030808384,0.40598641559423876,0.4059620068047424,0.40586224625911116,0.4054518301808848,0.4037748958121273,0.396879398005924,0.37071476799871755,0.262155772763428,0.07049208164473962,22.72727272727273
46,0.6899622489827208,0.5843102360342904,0.49263344809504495,0.4059863619911887,0.40596202014196625,0.4058614937275071,0.40545243048053486,0.40376393388971193,0.39689043777863797,0.3705648437257335,0.2623278761856249,0.07026597474708571,23.232323232323235
47,0.6899622276368554,0.584310202890919,0.4926334069433361,0.40598636436387836,0.40596182580638374,0.4058617455086923,0.40544953039515486,0.4037683558980414,0.3968473949765451,0.3706318213504278,0.2617099710075613,0.07037431160332254,23.73737373737374
48,0.689962213977938,0.5843101806505272,0.49263338353469666,0.40598632950513364,0.40596185579948785,0.4058611904346759,0.4054501987177863,0.4037601244753865,0.39685873475238115,0.3705186010398234,0.2618824085837241,0.07020296935947376,24.242424242424242
49,0.6899622047635089,0.5843101663190431,0.49263336282082315,0.40598633995886657,0.4059616985183428,0.40586149306750924,0.40544777042167457,0.4037651070033824,0.39682237391064396,0.3705919671238228,0.2613586322215225,0.07031956027653631,24.747474747474747
50,0.6899621986467653,0.5843101558369275,0.4926333526869118,0.4059863097918945,0.40596176120051497,0.40586096100749985,0.40544888400341733,0.40375707182221676,0.3968401240674941,0.3704803030884487,0.2616218924937929,0.07014930940818952,25.252525252525253
51,0.6899621942695289,0.5843101487837177,0.49263334246816864,0.4059863097748155,0.405961695752286,0.40586100960855703,0.40544789044122354,0.403757996810319,0.39682543709780893,0.3704951934069898,0.2614117724912598,0.07017437037794377,25.757575757575758
52,0.6899621911701889,0.5843101434924677,0.4926333361440066,0.4059862990533331,0.40596169561658285,0.4058608329806706,0.40544794199018935,0.40375539055002724,0.3968266612972776,0.3704596938809813,0.26143268077484,0.07012109000237098,26.262626262626263
53,0.6899621888912255,0.5843101395590284,0.4926333313544136,0.4059862905505935,0.4059616952610319,0.40586069162929916,0.4054479777593229,0.40375330366102163,0.3968275580597527,0.3704312785556337,0.26144823115624627,0.07007845767982934,26.767676767676768
54,0.6899621870880516,0.5843101369252129,0.492633325056829,0.4059863046103466,0.4059615940310186,0.40586099221768884,0.40544636431255204,0.4037580520712109,0.39680310746600694,0.37049951179966023,0.2610941025145599,0.07018509454651342,27.272727272727273
55,0.6899621858603098,0.5843101343287644,0.4926333244516194,0.4059862810839315,0.40596168111058645,0.40586054134985894,0.40544780582698237,0.4037511243541641,0.3968254293221621,0.37040208974033,0.2614208674717724,0.07003524772651419,27.77777777777778
56,0.6899621847066416,0.5843101330679884,0.49263331821106787,0.40598630847218564,0.4059615271403951,0.4058610985583359,0.40544532274156153,0.4037598240967905,0.3967875509328591,0.3705259978645567,0.26087045852671603,0.07022764737215009,28.282828282828284
57,0.68996218405016,0.5843101311384793,0.4926333203330795,0.40598627371156604,0.4059616779068398,0.40586041826891556,0.4054477904045602,0.4037493128336864,0.3968255231129135,0.3703775274830964,0.2614246214642448,0.06999852600270694,28.78787878787879
58,0.6899621833549147,0.5843101302741378,0.49263331699397556,0.4059862861046353,0.4059616039539417,0.40586067275865073,0.4054466010302592,0.40375329666045484,0.39680741160747957,0.37043504521834686,0.261161022631202,0.07008695812758475,29.292929292929294
59,0.6899621828940651,0.5843101292349494,0.4926333169561587,0.40598627495160633,0.40596164646750627,0.4058604575303935,0.4054473004852322,0.40374998400099005,0.3968181929546125,0.3703879847766352,0.26132020782839166,0.0700155694341372,29.7979797979798
60,0.6899621824654089,0.5843101286258573,0.49263331521545667,0.40598627957123934,0.40596161479940635,0.4058605549355679,0.4054467989249504,0.40375148176617937,0.3968107562891305,0.3704089919729433,0.26121140437252216,0.070049230542479,30.303030303030305
61,0.6899621821148284,0.584310128155201,0.4926333136622719,0.4059862845063452,0.4059615834253699,0.40586065780477826,0.4054462911239541,0.4037531389130764,0.39680292069546946,0.3704328637702975,0.2610985123759418,0.0700857367503924,30.80808080808081
62,0.6899621818900965,0.5843101275582655,0.49263331405702165,0.4059862753202543,0.40596162211715187,0.4058604765630535,0.40544693164882484,0.4037503421595021,0.3968126268940073,0.37039382070696736,0.26124117908849953,0.07002524907612302,31.313131313131315
63,0.6899621815407502,0.5843101277139852,0.4926333095767712,0.4059863062408329,0.405961467451895,0.40586109562729716,0.4054444175152424,0.4037599548495643,0.3967743102609843,0.37053067501019754,0.26068143031971197,0.07023594438347336,31.81818181818182
64,0.6899621815397536,0.5843101267781587,0.4926333139551526,0.40598626736224736,0.4059616516391594,0.40586032474204153,0.4054474156175209,0.4037480051821665,0.39682024634007884,0.3703608282413357,0.2613517105598658,0.06997461051497887,32.323232323232325
65,0.6899621813024298,0.5843101269157787,0.4926333107585926,0.4059862897040585,0.40596154029556,0.40586077219021455,0.4054455941106985,0.40375503592739076,0.3967920693026157,0.3704603175981472,0.2609447845162751,0.07012831793149904,32.82828282828283
66,0.6899621813021531,0.5843101263037834,0.4926333136205809,0.40598626429837736,0.4059616605777735,0.40586026785612705,0.40544756482273736,0.4037471426369112,0.3968226082707099,0.37034818308250317,0.2613867891960908,0.06995597518842997,33.333333333333336
67,0.6899621811338248,0.5843101264429074,0.4926333111601595,0.4059862818659479,0.40596157349206935,0.4058606183503165,0.4054461496607457,0.40375258929047214,0.39680083630328156,0.37042602228522953,0.2610705469758367,0.07007559862818422,33.83838383838384
68,0.6899621809930684,0.5843101265729114,0.4926333090394953,0.405986297093903,0.40596149817064403,0.40586092154242387,0.40544493082849054,0.4037572782246255,0.3967823259449316,0.37049176386134425,0.2608000431938199,0.07017840297158602,34.343434343434346
69,0.6899621810438472,0.5843101260558122,0.4926333120099017,0.40598627201989074,0.4059616181230685,0.40586042377766834,0.4054468803262023,0.40374956935430717,0.39681214968020717,0.37038327257115855,0.2612344385511062,0.07000968997309996,34.84848484848485
70,0.6899621809098505,0.584310126298663,0.49263330943133554,0.4059862914963225,0.40596152278244746,0.4058608127346737,0.4054453146515358,0.4037557241480701,0.39678769395667757,0.3704704805240851,0.2608829441311969,0.070143892824507,35.35353535353536
71,0.689962181026412,0.5843101256459667,0.4926333137388944,0.40598625622648915,0.40596169246643765,0.4058601113694046,0.40544809057938674,0.40374473329031224,0.39683072215159465,0.3703142879033616,0.2615052811039703,0.06990374576733689,35.85858585858586
72,0.6899621808514967,0.5843101261341445,0.4926333095690675,0.40598628882565135,0.40596153378789473,0.4058607619546513,0.4054455027240673,0.40375484036601966,0.3967910128740879,0.3704579505929086,0.2609278947451005,0.0701251562711201,36.36363636363637
73,0.68996218087867,0.5843101258919454,0.4926333109982038,0.40598627679443877,0.4059615916841533,0.4058605201490542,0.40544646573618853,0.4037509824666261,0.39680615622423715,0.3704022024940763,0.26114542060444446,0.07004140065802854,36.86868686868687
74,0.6899621808237512,0.5843101259864326,0.4926333099662043,0.4059862845672967,0.4059615535283764,0.4058606760192266,0.4054458317622267,0.4037534940793795,0.39679613007961495,0.3704389134734677,0.26100144991872387,0.07009586552088165,37.37373737373738
75,0.6899621808330507,0.584310125859408,0.4926333106649943,0.40598627857680897,0.40596158237810354,0.4058605555441386,0.40544630059807407,0.40375167762951686,0.3968029893077723,0.37041339739083073,0.26110392086435935,0.07005602292695032,37.87878787878788
76,0.6899621808759815,0.5843101256238494,0.49263331222638307,0.40598626582367947,0.4059616435591077,0.40586030346303076,0.40544729819586944,0.40374771809909915,0.3968186040983508,0.370357137102154,0.26132841980597643,0.06996933234567052,38.38383838383839
77,0.6899621807974555,0.5843101258604868,0.49263331027323753,0.40598628118717306,0.4059615688395306,0.40586061032271264,0.40544607779423375,0.40375248594036267,0.39679986252896854,0.3704246799812816,0.2610564353554268,0.07007381316078244,38.88888888888889
78,0.689962180845062,0.5843101256325787,0.4926333118518496,0.40598626836364965,0.4059616308439316,0.40586035348273164,0.40544710556806823,0.4037483792859525,0.3968160399640847,0.3703657206849458,0.26128860541402416,0.06998466894393773,39.3939393939394
79,0.6899621807314409,0.5843101260228764,0.4926333088017974,0.40598629256092944,0.4059615134904107,0.40586083606737094,0.40544518093194165,0.40375598188236306,0.396786176785484,0.3704741483910634,0.26085660199748345,0.07015040012130293,39.8989898989899
80,0.689962180825661,0.5843101256347007,0.4926333116397478,0.40598626972890156,0.40596162422926846,0.40586037899121236,0.4054469904121304,0.4037489016501408,0.3968136817927211,0.3703741740543131,0.2612583743402166,0.06999560085326437,40.40404040404041
81,0.689962180743131,0.5843101259213571,0.4926333094062041,0.4059862874796966,0.4059615379452734,0.40586073434704195,0.40544558214556375,0.40375440239577004,0.3967923217300904,0.3704524142751494,0.2609451450415292,0.07011585427522918,40.909090909090914
82,0.6899621808201146,0.5843101256097697,0.4926333116949378,0.4059862691306623,0.40596162661172924,0.40586036992291785,0.4054470217083796,0.40374875157783946,0.39681434214015965,0.37037183740535196,0.2612669065652528,0.06999214731842966,41.41414141414142
83,0.6899621807861148,0.5843101257219341,0.4926333108016394,0.40598627618892213,0.40596159241637364,0.40586051020171765,0.40544646886758057,0.4037508960772776,0.39680598750910023,0.3704018367685841,0.2611446557661898,0.07003931114502163,41.919191919191924
84,0.6899621807662407,0.5843101257839987,0.49263331029621615,0.40598628017813515,0.4059615729916658,0.4058605898604254,0.40544614999345374,0.4037521635288749,0.3968010242670376,0.37041993833891573,0.2610728444256683,0.07006678666091666,42.42424242424243
85,0.6899621808006525,0.5843101256428003,0.49263331133173377,0.40598627184222763,0.4059616135342308,0.4058604220506485,0.4054468156704845,0.4037495590051289,0.3968110850303407,0.3703834349259018,0.26122004943504673,0.0700100194326594,42.929292929292934
86,0.689962180663059,0.5843101261540413,0.4926333074567704,0.4059863027501803,0.4059614637896838,0.4058610380166085,0.40544437688925816,0.4037591126528677,0.39677385853976116,0.3705190035486092,0.2606764117796457,0.07021908062536167,43.43434343434344
87,0.6899621808278524,0.5843101255245251,0.4926333121789355,0.40598626502723456,0.4059616462903784,0.4058602879907426,0.4054473437438392,0.40374747791044446,0.3968192882537474,0.37035380364426823,0.2613387112000978,0.06996428362562886,43.939393939393945
88,0.6899621807138407,0.5843101259497022,0.4926333089605572,0.4059862906950612,0.4059615220484808,0.40586079956505167,0.4054453093068238,0.4037555021918654,0.39678779933640396,0.3704673547285988,0.26088341616811,0.07013948910080976,44.44444444444445
89,0.6899621808362582,0.5843101254835421,0.4926333124569372,0.40598626277825794,0.40596165705328685,0.40586024386538466,0.4054475178262153,0.4037467968504982,0.39682197900177657,0.37034367904721954,0.2613781395847218,0.06994920915573236,44.949494949494955
90,0.6899621807479736,0.584310125813265,0.4926333099637882,0.40598628267550957,0.40596156074606565,0.4058606397472491,0.4054459499292652,0.4037529436720057,0.39679787237007524,0.3704312404172641,0.26102765335137385,0.07008396251743454,45.45454545454546
91,0.6899621807184267,0.5843101259221141,0.49263330913781744,0.40598628924011115,0.4059615290623441,0.40586076937597565,0.4054454414129811,0.40375492175022937,0.39679025013426134,0.37045849476553677,0.2609154923513722,0.07012741409894559,45.959595959595966
92,0.6899621807904792,0.5843101256477055,0.49263331119936193,0.4059862727768307,0.40596160870148357,0.4058604422619628,0.40544673228594796,0.4037498712130153,0.3968099315150039,0.3703876736450632,0.26120240741320877,0.0700166777389763,46.46464646464647
93,0.6899621807169036,0.5843101259237605,0.4926333091157444,0.40598628939686526,0.40596152832052257,0.40586077320463426,0.40544541401732037,0.403755092218377,0.39678936809611975,0.37046166971594385,0.26090635241682203,0.07013057152345084,46.969696969696976
94,0.6899621808548889,0.5843101254018684,0.4926333130405224,0.40598625807236866,0.4059616797966326,0.4058601502175919,0.4054478882721381,0.40374534387921884,0.39682765378501295,0.37032319509664813,0.2614606150487704,0.06991737254525059,47.47474747474748
95,0.6899621807149333,0.5843101259293927,0.4926333090633089,0.4059862898472166,0.4059615258586957,0.4058607837600226,0.4054453776296819,0.4037551844491431,0.396789135100318,0.3704628834325651,0.2609004151231095,0.07013290155441054,47.979797979797986
96,0.6899621807942775,0.5843101256290391,0.49263331132481314,0.4059862717604592,0.40596161360994876,0.4058604215186542,0.405446823938934,0.4037494618669415,0.3968116483516459,0.3703809990097066,0.26122535674257197,0.07000822631715713,48.484848484848484
97,0.6899621807268582,0.5843101258831352,0.49263330941083805,0.40598628704362305,0.40596153959800624,0.4058607263811007,0.4054456072566707,0.4037542803971556,0.39679270455399546,0.3704500843151064,0.2609515852051053,0.07011320660425602,48.98989898989899
98,0.6899621807767021,0.5843101256940563,0.49263331083610884,0.40598627563642353,0.4059615950385519,0.4058604978203165,0.40544651062205467,0.40375076809450045,0.3968063002151341,0.37040052987807653,0.26115135834246067,0.07003627083394923,49.494949494949495
99,0.6899621807628304,0.584310125746613,0.49263331043772757,0.40598627883627153,0.40596157935200083,0.4058605628532645,0.4054462554814011,0.4037517434744568,0.39680263810276734,0.3704141327680495,0.26109601097193963,0.07005760536878558,50.0
